"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extKeyUsage <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","965FD396FF6D32710D4899F36EE9C4F8","",""
"cert_serialNumberLen <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","73076847478DCD600091ABB83ED8798A90F8B37C","",""
"cert_fingerprintSHA256 <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","ECB4CA902A97E5BE7AA907F1F700D5896505EEF236B81044779A82F834B5FB92","",""
"cert <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDvjCCA2WgAwIBAgIRAJZf05b/bTJxDUiZ827pxPgwCgYIKoZIzj0EAwIwOzELMAkGA1UEBhMCVVMxHjAcBgNVBAoTFUdvb2dsZSBUcnVzdCBTZXJ2aWNlczEMMAoGA1UEAxMDV0UxMB4XDTI0MDgxMDAzMTExN1oXDTI0MTEwODAzMTExNlowKjEoMCYGA1UEAxMfd3d3LnRlcnJpdG9pcmVzZW50cmFuc2l0aW9ucy5mcjBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABJsvQNtHZQjpdb+jbVtve1248RHcYsFLYrvU2h8D9Y4FXz1HrkhRraBPqoHxAJsAxotUA9XEkSLRBvGJBMlUy1ajggJZMIICVTAOBgNVHQ8BAf8EBAMCB4AwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUTEoEi7p5GXNj8XGUSLd1RiEQqmcwHwYDVR0jBBgwFoAUkHeSNWfE/6jMqeZ72YB5e8yT+TgwXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dlMS9sbDgwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dlMS5jcnQwKgYDVR0RBCMwIYIfd3d3LnRlcnJpdG9pcmVzZW50cmFuc2l0aW9ucy5mcjATBgNVHSAEDDAKMAgGBmeBDAECATA2BgNVHR8ELzAtMCugKaAnhiVodHRwOi8vYy5wa2kuZ29vZy93ZTEvLTl3TW1aQkRvUWcuY3JsMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYA7s3QZNXbGs7FXLedtM0TojKHRny87N7DUUhZRnEftZsAAAGROnvPigAABAMARzBFAiB8p4UaP4qaVkzujRlt973gFx3X09TV15LrcXaD5shU/wIhAOuhcztsT71uguYCLrfNVK76e/Khp042IWGJah/w/VUIAHcAPxdLT9ciR1iUHWUchL4NEu2QN38fhWrrwb8ohez4ZG4AAAGROnvPlQAABAMASDBGAiEAwMxiI7GL2zbAmJRv5QvQQdHidLeUQwlX8+NS8najqr0CIQDZ9psWiyaCIZ8l6SiqfpdatXDdFX4JxzhPgcCvzBn50TAKBggqhkjOPQQDAgNHADBEAiAcsI/oUU8RX6H/6yME97Mga6gtbGZKlEj5wfp1GggfNwIgNeosdYz9LwFg9OEsEsnb7EDZ6rXKtbtBFaUZrPnnG98=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","www.territoiresentransitions.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","INFO","www.territoiresentransitions.fr","",""
"cert_trust <hostCert#2>","www.territoiresentransitions.fr/104.22.79.190","443","OK","Ok via SAN and CN (SNI mandatory)","",""
