"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS","carte-verte.incubateur.ademe.dev/5.104.101.30","443","LOW","not offered","",""
"HPKP","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No application banner found","",""
"cookie_count","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","0 at '/'","",""
"X-Frame-Options","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","DENY","",""
"X-Content-Type-Options","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","nosniff","",""
"Content-Security-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","default-src 'none'; connect-src 'self' https://*.gouv.fr; font-src 'self'; media-src 'self'; img-src 'self' data:; script-src 'self' 'unsafe-inline' https://stats.beta.gouv.fr; style-src 'self' 'unsafe-inline'; object-src 'self' data:; frame-ancestors 'self'; base-uri 'self' https://*.gouv.fr; form-action 'self' https://*.gouv.fr; block-all-mixed-content ; upgrade-insecure-requests ; frame-src 'self' https://accelerateur-transition-ecologique-ademe.notion.site https://notion.incubateur.ademe.fr;","",""
"Permissions-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","fullscreen=(), display-capture=(), camera=(), microphone=(), geolocation=()","",""
"Cross-Origin-Opener-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","same-origin","",""
"Cross-Origin-Resource-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","cross-origin","",""
"X-XSS-Protection","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","1; mode=block","",""
"Permissions-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","fullscreen=(), display-capture=(), camera=(), microphone=(), geolocation=()","",""
"Referrer-Policy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","no-referrer, strict-origin-when-cross-origin","",""
"Cache-Control","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","s-maxage=31536000, stale-while-revalidate","",""
"banner_reverseproxy","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","--","","CWE-200"
"heartbleed","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","supported","","CWE-310"
"secure_client_renego","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","carte-verte.incubateur.ademe.dev/5.104.101.30","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=072CEF0A6C3A24528835865442296D0A5CAB813B3B982348407C455B844A09B5","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","carte-verte.incubateur.ademe.dev/5.104.101.30","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","carte-verte.incubateur.ademe.dev/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
