"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extKeyUsage <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","0C8E6FC53F2922660E2C66792A0F751C","",""
"cert_serialNumberLen <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","7421C782EB6BFF6C88F84BE708F63914445DEA80","",""
"cert_fingerprintSHA256 <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","B14D33BAD33E2BB45002A7530351572BA1A672E0DD5450A6C109543F79CCB6EF","",""
"cert <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDyTCCA2+gAwIBAgIQDI5vxT8pImYOLGZ5Kg91HDAKBggqhkjOPQQDAjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwHhcNMjQwOTE4MDYyMDI0WhcNMjQxMjE3MDYyMDIzWjAxMS8wLQYDVQQDEyZyZW5jb250cmVzLnRlcnJpdG9pcmVzZW50cmFuc2l0aW9ucy5mcjBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABEHe4MTJL/j1otmCuRNXyLcWCO3M+3xYjjdMzb0LuNmoeOjin9I2KUtG+jjahjHNN09DuuszzxNLqMsl8aa+tR6jggJdMIICWTAOBgNVHQ8BAf8EBAMCB4AwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU30Is+V4QuheQrHy+6vf4KS1F6uQwHwYDVR0jBBgwFoAUkHeSNWfE/6jMqeZ72YB5e8yT+TgwXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dlMS9ESTQwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dlMS5jcnQwMQYDVR0RBCowKIImcmVuY29udHJlcy50ZXJyaXRvaXJlc2VudHJhbnNpdGlvbnMuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd2UxL1IzdXlBXzBPdEtBLmNybDCCAQIGCisGAQQB1nkCBAIEgfMEgfAA7gB1AO7N0GTV2xrOxVy3nbTNE6Iyh0Z8vOzew1FIWUZxH7WbAAABkgQA9ZQAAAQDAEYwRAIgNXFukrIz0Sf+yCOYGkjwajQpYzsS8N4ddXJLGY7UWy4CIG4XbVMt59vqMNKq+YQZJG7VNP0pWacwx1Ki6GhDlLl5AHUA3+FW66oFr7WcD4ZxjajAMk6uVtlup/WlagHRwTu+UlwAAAGSBAD2YQAABAMARjBEAiBmRY+8Gm/9O1qt8W/lD865QMysRucdNyxG7zEVgpJqzwIgH3xcxgvKZmdkZsI22esbxFbFsXtOYsQjJf2UYXsaxpgwCgYIKoZIzj0EAwIDSAAwRQIhAKB3cIo490AgLVxz8WOs1bpEvHdYh5lvhoIOarrHWQP7AiBl6IBnRDAax4QYGxyrSW4dk0ODxINCd0SjMPR9qT5Wdw==\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","rencontres.territoiresentransitions.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","rencontres.territoiresentransitions.fr","",""
"cert_trust <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","65 >= 60 days","",""
"cert_notBefore <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","INFO","2024-09-18 06:20","",""
"cert_notAfter <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","2024-12-17 06:20","",""
"cert_extlifeSpan <hostCert#2>","rencontres.territoiresentransitions.fr/172.67.24.44","443","OK","certificate has no extended life time according to browser forum","",""
